id,name,latitude,longitude,address
257,Lispenard St & Broadway,40.71939226,-74.00247214,"Citi Bike - Lispenard St & Broadway, Lispenard Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
257,Lispenard St & Broadway,40.719,-74.001,"Bonsai Kakigöri, 265, Canal Street, SoHo, Manhattan, New York County, New York, 10013, United States"
259,South St & Whitehall St,40.70122128,-74.01234218,"Battery Maritime Building, 10, South Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
259,South St & Whitehall St,40.701,-74.013,"Staten Island Ferry Whitehall Terminal, 4, South Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
260,Broad St & Bridge St,40.70365182,-74.01167797,"Citi Bike - Broad St & Bridge St, Bridge Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
260,Broad St & Bridge St,40.704,-74.013,"1 Whitehall Street, 1, Whitehall Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,"Citi Bike - Maiden Ln & Pearl St, Maiden Lane, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
265,Stanton St & Chrystie St,40.72229346,-73.99147535,"Citi Bike - Stanton St & Chrystie St, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10012-3332, United States"
266,Avenue D & E 8 St,40.72368361,-73.97574813,"Citi Bike - Avenue D & E 8 St, East 8th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
266,Avenue D & E 8 St (home location),40.72368361,-73.97574813,"Citi Bike - Avenue D & E 8 St, East 8th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
267,Broadway & W 36 St,40.75097711,-73.98765428,"Citi Bike - Broadway & W 36 St, Broadway, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10019, United States"
267,Broadway & W 36 St,40.752,-73.989,"153, West 36th Street, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States"
268,Howard St & Centre St,40.71910537,-73.99973337,"Citi Bike - Howard St & Centre St, Howard Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States"
268,Howard St & Centre St,40.719,-74.001,"Bonsai Kakigöri, 265, Canal Street, SoHo, Manhattan, New York County, New York, 10013, United States"
276,Duane St & Greenwich St,40.71748752,-74.0104554,"Citi Bike - Duane St & Greenwich St, Duane Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States"
279,Peck Slip & Front St,40.707873,-74.00167,"Citi Bike - Peck Slip & Front St, Peck Slip, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
280,E 10 St & 5 Ave,40.73331967,-73.99510132,"Citi Bike - E 10 St & 5 Ave, East 10th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10009, United States"
280,E 10 St & 5 Ave,40.734,-73.995,"1, East 11th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,"Citi Bike - Grand Army Plaza & Central Park S, Grand Army Plaza, Midtown, Manhattan Community Board 5, Manhattan, New York County, New York, 10153, United States"
281,Grand Army Plaza & Central Park S,40.764,-73.974,"Pulitzer Fountain, Grand Army Plaza, Midtown, Manhattan Community Board 5, Manhattan, New York County, New York, 10153, United States"
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,"Citi Bike - Greenwich Ave & 8 Ave, Greenwich Avenue, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
284,Greenwich Ave & 8 Ave,40.74,-74.004,"326, West 14th Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
285,Broadway & E 14 St,40.73454567,-73.99074142,"Citi Bike - Broadway & E 14 St, Broadway, East Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
285,Broadway & E 14 St,40.734,-73.992,"37, East 12th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
291,Madison St & Montgomery St,40.713126,-73.984844,"Citi Bike - Madison Street & Montgomery Street, Madison Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,"Astor Place, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
293,Lafayette St & E 8 St,40.731,-73.992,"8th Street-New York University, East 8th Street, Washington Square Village, NoHo, Manhattan, New York County, New York, 10003, United States"
295,Pike St & E Broadway,40.71406667,-73.99293911,"Citi Bike - Pike St & E Broadway, Pike Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
296,Division St & Bowery,40.71413089,-73.9970468,"Citi Bike - Division Street & Bowery, Division Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
296,Division St & Bowery (old),40.71413089,-73.9970468,"Citi Bike - Division Street & Bowery, Division Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
297,E 15 St & 3 Ave,40.734232,-73.986923,"Citi Bike - E 15 St & 3 Ave, East 15th Street, Union Square, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
297,E 15 St & 3 Ave,40.734,-73.986,"207, East 15th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
301,E 2 St & Avenue B,40.72217444,-73.98368779,"Citi Bike - E 2 St & Avenue B, East 2nd Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10002-1013, United States"
301,E 2 St & Avenue B,40.722,-73.983,"214, East 2nd Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
302,Avenue D & E 3 St,40.72082834,-73.97793172,"Citi Bike - Avenue D & E 3 St, Avenue D, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
303,Mercer St & Spring St,40.72362738,-73.99949601,"105, Mercer Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
304,Broadway & Battery Pl,40.70463334,-74.01361706,"Citi Bike - Broadway & Battery Pl, Battery Place, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10275, United States"
305,E 58 St & 3 Ave,40.76095756,-73.96724467,"Citi Bike - E 58 St & 3 Ave, East 58th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10022, United States"
305,E 58 St & 3 Ave,40.761,-73.968,"Architects & Designers Building, East 58th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10022, United States"
307,Canal St & Rutgers St,40.71427487,-73.98990025,"Citi Bike - Canal St & Seward Pk, Canal Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
308,St James Pl & Oliver St,40.71307916,-73.99851193,"Citi Bike - St James Pl & Oliver St, Pearl Street, Lower Manhattan, Manhattan Community Board 3, Manhattan, New York County, New York, 10038, United States"
308,St James Pl & Oliver St,40.713,-73.998,"2, Oliver Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10038, United States"
309,Murray St & West St,40.7149787,-74.013012,"Citi Bike - Murray St & West St, Murray Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
311,Norfolk St & Broome St,40.7172274,-73.98802084,"Citi Bike - Norfolk St & Broome St, Norfolk Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
311,Norfolk St & Broome St,40.716,-73.989,"365, Grand Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
312,Allen St & Stanton St,40.722055,-73.989111,"Citi Bike - Allen St & E Houston St, Allen Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
315,South St & Gouverneur Ln,40.70355377,-74.00670227,"Pier 11, FDR Drive, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10041, United States"
316,Fulton St & William St,40.70955958,-74.00653609,"Fulton Street, Theater Alley, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10000, United States"
316,Fulton St & William St,40.71,-74.007,"119, Fulton Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
317,E 6 St & Avenue B,40.72453734,-73.98185424,"Citi Bike - E 6 St & Avenue B, East 6th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
319,Fulton St & Broadway,40.711066,-74.009447,"Citi Bike - Fulton St & Broadway, Fulton Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
319,Fulton St & Broadway,40.71,-74.01,"175, Broadway, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States"
320,Leonard St & Church St,40.717571,-74.005549,"Citi Bike - Leonard St & Church St, Leonard Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
320,Leonard St & Church St,40.719,-74.007,"Franklin Street, Varick Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10014, United States"
325,E 19 St & 3 Ave,40.73624527,-73.98473765,"Citi Bike - E 19 St & 3 Ave, East 19th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
326,E 11 St & 1 Ave,40.72953837,-73.98426726,"Citi Bike - E 11 St & 1 Ave, East 11th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,"Irish Hunger Memorial, North End Avenue, Battery Park City, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
327,Vesey Pl & River Terrace,40.716,-74.016,"Murray Street, Battery Park City, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
328,Watts St & Greenwich St,40.72405549,-74.00965965,"Citi Bike - Watts St & Greenwich St, Watts Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States"
330,Reade St & Broadway,40.71450451,-74.00562789,"Citi Bike - Reade St & Broadway, Reade Street, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
331,Pike St & Monroe St,40.71173107,-73.99193043,"65-75, Pike Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
331,Pike St & Monroe St,40.713,-73.992,"Public School 2, 122, Henry Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
332,Cherry St,40.71219906,-73.97948148,"Citi Bike - Cherry Street @ Corlears Hook Park, Cherry Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
332,Cherry St,40.713,-73.98,"22, Jackson Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
334,W 20 St & 7 Ave,40.74238787,-73.99726235,"Citi Bike - W 20 St & 7 Ave, West 20th Street, Chelsea District, Manhattan, New York County, New York, 10011, United States"
334,W 20 St & 7 Ave,40.743,-73.998,"224, West 21st Street, Chelsea District, Manhattan, New York County, New York, 10011, United States"
335,Washington Pl & Broadway,40.72903917,-73.99404649,"New York University, West Houston Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
335,Washington Pl & Broadway,40.728,-73.995,"Merchants Building, West 3rd Street, Greenwich Village, Manhattan, New York County, New York, 10012, United States"
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,"New York University, West Houston Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
337,Old Slip & Front St,40.7037992,-74.00838676,"Citi Bike - Old Slip & Front St, Old Slip, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States"
339,Avenue D & E 12 St,40.72580614,-73.97422494,"Citi Bike - Avenue D & E 12 St, Avenue D, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
340,Madison St & Clinton St,40.71269042,-73.98776323,"Citi Bike, Madison Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
341,Stanton St & Mangin St,40.71782143,-73.97628939,"Baruch Playground, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
342,Columbia St & Rivington St,40.71739973,-73.98016555,"Citi Bike - Columbia St & Rivington St, Columbia Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
346,Bank St & Hudson St,40.73652889,-74.00618026,"Citi Bike - Bank St & Hudson St, Bank Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
346,Bank St & Hudson St,40.737,-74.007,"20, Bethune Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
347,Greenwich St & W Houston St,40.728846,-74.008591,"Citi Bike, Greenwich Street, Hudson Square, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
347,Greenwich St & W Houston St,40.728,-74.01,"500, Washington Street, Hudson Square, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States"
349,Rivington St & Ridge St,40.71850211,-73.98329859,"Citi Bike - Rivington St & Ridge St, Rivington Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
350,Clinton St & Grand St,40.71559509,-73.9870295,"Citi Bike, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
351,Front St & Maiden Ln,40.70530954,-74.00612572,"Citi Bike - Front St & Maiden Ln, Pine Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10045, United States"
355,Bayard St & Baxter St,40.71602118,-73.99974372,"Citi Bike - Bayard Street & Baxter Street, Bayard Street, Chinatown, Manhattan, New York County, New York, 10013, United States"
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,"Citi Bike - Willett St & Delancey St, Willett Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
357,E 11 St & Broadway,40.73261787,-73.99158043,"Citi Bike - E 11 St & Broadway, East 11th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
358,Christopher St & Greenwich St,40.73291553,-74.00711384,"Citi Bike - Christopher St & Greenwich St, Christopher Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
358,Christopher St & Greenwich St,40.734,-74.007,"705, Greenwich Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
359,E 47 St & Park Ave,40.75510267,-73.97498696,"Grand Central Terminal, Vanderbilt Avenue, Manhattan Community Board 5, Manhattan, New York County, New York, 10017, United States"
359,E 47 St & Park Ave,40.755,-73.974,"Grand Central Terminal, Vanderbilt Avenue, Manhattan Community Board 5, Manhattan, New York County, New York, 10017, United States"
360,William St & Pine St,40.70717936,-74.00887308,"Citi Bike, Chase Manhattan Plaza, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10045, United States"
361,Allen St & Hester St,40.71605866,-73.99190759,"Citi Bike - Allen St & Hester St, Allen Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
361,Allen St & Hester St,40.716,-73.992,"Allen Street, Chinatown, Manhattan, New York County, New York, 10002, United States"
362,Broadway & W 37 St,40.75172632,-73.98753523,"Citi Bike - Broadway & W 37 St, Broadway, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10019, United States"
362,Broadway & W 37 St,40.752,-73.989,"153, West 36th Street, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States"
363,West Thames St,40.70834698,-74.01713445,"Citi Bike - West Thames St, West Thames Street, Battery Park City, Manhattan Community Board 1, Manhattan, New York County, New York, 10280, United States"
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,"East 53rd Street & Lexington Avenue at Northeast Corner, East 53rd Street, Turtle Bay, Manhattan Community Board 6, Manhattan, New York County, New York, 10152, United States"
368,Carmine St & 6 Ave,40.73038599,-74.00214988,"Citi Bike - Carmine St & 6 Ave, Carmine Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,"Citi Bike - Washington Pl & 6 Ave, West Washington Place, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10011, United States"
376,John St & William St,40.70862144,-74.00722156,"Citi Bike - John St & William St, John Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
377,6 Ave & Canal St,40.72243797,-74.00566443,"Citi Bike - 6 Ave & Canal St, Sullivan Street, Hudson Square, Manhattan Community Board 2, Manhattan, New York County, New York, 10005, United States"
379,W 31 St & 7 Ave,40.749156,-73.9916,"PNC Bank, West 31st Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
379,W 31 St & 7 Ave,40.749,-73.992,"Stewart Hotel, 371, 7th Avenue, Chelsea District, Manhattan, New York County, New York, 10001, United States"
379,W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916,"PNC Bank, West 31st Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,"Citi bike - W 4 St & 7 Ave S, West 4th Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
380,W 4 St & 7 Ave S,40.734,-74.004,"202, West 10th Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
382,University Pl & E 14 St,40.73492695,-73.99200509,"citibike, University Place, Union Square, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
382,University Pl & E 14 St (old),40.73492695,-73.99200509,"citibike, University Place, Union Square, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
383,Greenwich Ave & Charles St,40.735238,-74.000271,"Citi Bike - Greenwich Ave & Charles St, Greenwich Avenue, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
385,E 55 St & 2 Ave,40.75797322,-73.96603308,"Citi Bike - E 55 St / 2 Ave, East 55th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10022, United States"
386,Centre St & Worth St,40.71494807,-74.00234482,"Citi Bike - Centre Street & Worth Street, Centre Street, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, New York, 10278, United States"
387,Centre St & Chambers St,40.71273266,-74.0046073,"Brooklyn Bridge-City Hall (4,5,6,<6>), Centre Street, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, New York, 10000, United States"
388,W 26 St & 10 Ave,40.749717753,-74.002950346,"Citi Bike - W 26 St & 10 Ave, West 26th Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
388,W 26 St & 10 Ave,40.749,-74.004,"510, West 25th Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
393,E 5 St & Avenue C,40.72299208,-73.97995466,"Citi Bike - E 5 St & Avenue C, East 5th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
394,E 9 St & Avenue C,40.72521311,-73.97768752,"Citi Bike - E 9 St & Avenue C, East 9th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
400,Pitt St & Stanton St,40.71926081,-73.98178024,"Citi Bike - Pitt St & Stanton St, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002-1013, United States"
401,Allen St & Rivington St,40.72019576,-73.98997825,"137, Allen Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
401,Allen St & Rivington St,40.719,-73.989,"Bank of America, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
