id,name,latitude,longitude,address
238,Bank St & Washington St,40.7361967,-74.00859207,"Citi Bike - Bank St & Washington St, Bank Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
238,Bank St & Washington St,40.737,-74.01,"West Street, West Village, Meatpacking District, Manhattan, New York County, New York, 10014-3621, United States"
239,Willoughby St & Fleet St,40.69196566,-73.9813018,"Citi Bike, Willoughby Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
239,Willoughby St & Fleet St,40.692,-73.98,"191, Willoughby Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,"Citi Bike - DeKalb Ave & S Portland Ave, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, New York, 11221, United States"
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,"Citi Bike, Carlton Avenue, Fort Greene, Brooklyn, Kings County, New York, 11238, United States"
242,Carlton Ave & Flushing Ave,40.698,-73.974,"80, Flushing Avenue, Fort Greene, Brooklyn, Kings County, New York, 11205, United States"
243,Fulton St & Rockwell Pl,40.688226,-73.979382,"66 Rockwell, Fulton Street, Fort Greene, Brooklyn, Kings County, New York, 11207, United States"
243,Fulton St & Rockwell Pl,40.68841,-73.979458,"Citi Bike - Fulton St & Rockwell Pl, Fulton Street, Fort Greene, Brooklyn, Kings County, New York, 11207, United States"
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,"Citi Bike - Willoughby Ave & Hall St, Willoughby Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States"
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,"Citi Bike, Myrtle Avenue, Fort Greene, Brooklyn, Kings County, New York, 11237, United States"
245,Myrtle Ave & St Edwards St,40.692,-73.977,"Evergreen Rehab, 140, Saint Edwards Street, Fort Greene, Brooklyn, Kings County, New York, 11201, United States"
247,Perry St & Bleecker St,40.73535398,-74.00483091,"Citi Bike - Perry St & Bleecker St, Perry Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
248,Laight St & Hudson St,40.72185379,-74.00771779,"Citi Bike - Laight St & Hudson St, Laight Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
249,Harrison St & Hudson St,40.71870987,-74.0090009,"Citi Bike - Harrison St & Hudson St, Harrison Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
249,Harrison St & Hudson St,40.719,-74.01,"361, Greenwich Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
250,Lafayette St & Jersey St,40.72456089,-73.99565293,"Citi Bike - Lafayette St & Jersey St, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012-3332, United States"
251,Mott St & Prince St,40.72317958,-73.99480012,"Citi Bike - Mott St & Prince St, Mott Street, Little Italy, Manhattan, New York County, New York, 10012, United States"
251,Mott St & Prince St,40.722,-73.995,"21, Spring Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,"Citi Bike - MacDougal St & Washington Sq, Washington Square North, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10011-6832, United States"
254,W 11 St & 6 Ave,40.73532427,-73.99800419,"Citi Bike - W 11 St & 6 Ave, West 11th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
257,Lispenard St & Broadway,40.71939226,-74.00247214,"Citi Bike - Lispenard St & Broadway, Lispenard Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
257,Lispenard St & Broadway,40.719,-74.001,"Bonsai Kakigöri, 265, Canal Street, SoHo, Manhattan, New York County, New York, 10013, United States"
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,"Citi Bike - DeKalb Ave & Vanderbilt Ave, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, New York, 11221, United States"
259,South St & Whitehall St,40.70122128,-74.01234218,"Battery Maritime Building, 10, South Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
259,South St & Whitehall St,40.701,-74.013,"Staten Island Ferry Whitehall Terminal, 4, South Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
260,Broad St & Bridge St,40.70365182,-74.01167797,"Citi Bike - Broad St & Bridge St, Bridge Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
260,Broad St & Bridge St,40.704,-74.013,"1 Whitehall Street, 1, Whitehall Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
261,Johnson St & Gold St,40.69474881,-73.98362464,"Citi Bike, Johnson Street, Brooklyn, Kings County, New York, 11201, United States"
262,Washington Park,40.6917823,-73.9737299,"Citi Bike, Washington Park, Fort Greene, Brooklyn, Kings County, New York, 11205, United States"
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,"Citi Bike - Maiden Ln & Pearl St, Maiden Lane, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
265,Stanton St & Chrystie St,40.72229346,-73.99147535,"Citi Bike - Stanton St & Chrystie St, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10012-3332, United States"
266,Avenue D & E 8 St,40.72368361,-73.97574813,"Citi Bike - Avenue D & E 8 St, East 8th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
266,Avenue D & E 8 St (home location),40.72368361,-73.97574813,"Citi Bike - Avenue D & E 8 St, East 8th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
267,Broadway & W 36 St,40.75097711,-73.98765428,"Citi Bike - Broadway & W 36 St, Broadway, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10019, United States"
267,Broadway & W 36 St,40.752,-73.989,"153, West 36th Street, Garment District, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States"
268,Howard St & Centre St,40.71910537,-73.99973337,"Citi Bike - Howard St & Centre St, Howard Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States"
268,Howard St & Centre St,40.719,-74.001,"Bonsai Kakigöri, 265, Canal Street, SoHo, Manhattan, New York County, New York, 10013, United States"
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,"Citi Bike - Adelphi St & Myrtle Ave, Adelphi Street, Fort Greene, Brooklyn, Kings County, New York, 11238, United States"
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,"Citi Bike - Lafayette Ave & Fort Greene Pl, Lafayette Avenue, Fort Greene, Brooklyn, Kings County, New York, 11221, United States"
274,Lafayette Ave & Fort Greene Pl,40.686,-73.977,"123, Saint Felix Street, Fort Greene, Brooklyn, Kings County, New York, 11217, United States"
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,"Citi Bike - Washington Ave & Greene Ave, Washington Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11238, United States"
276,Duane St & Greenwich St,40.71748752,-74.0104554,"Citi Bike - Duane St & Greenwich St, Duane Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States"
278,Concord St & Bridge St,40.69766564,-73.98476437,"165, Concord Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States"
278,Concord St & Bridge St,40.698,-73.986,"Bridge Plaza Court, DUMBO, Brooklyn, Kings County, New York, 11201-1832, United States"
279,Peck Slip & Front St,40.707873,-74.00167,"Citi Bike - Peck Slip & Front St, Peck Slip, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
280,E 10 St & 5 Ave,40.73331967,-73.99510132,"Citi Bike - E 10 St & 5 Ave, East 10th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10009, United States"
280,E 10 St & 5 Ave,40.734,-73.995,"1, East 11th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,"Citi Bike - Grand Army Plaza & Central Park S, Grand Army Plaza, Midtown, Manhattan Community Board 5, Manhattan, New York County, New York, 10153, United States"
281,Grand Army Plaza & Central Park S,40.764,-73.974,"Pulitzer Fountain, Grand Army Plaza, Midtown, Manhattan Community Board 5, Manhattan, New York County, New York, 10153, United States"
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,"431, Kent Avenue, Brooklyn, Kings County, New York, 11249, United States"
282,Kent Ave & S 11 St,40.707,-73.968,"Be'ikvei Hatzoin, 31, Division Avenue, Brooklyn, Kings County, New York, 11249, United States"
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,"Citi Bike - Greenwich Ave & 8 Ave, Greenwich Avenue, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
284,Greenwich Ave & 8 Ave,40.74,-74.004,"326, West 14th Street, West Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
285,Broadway & E 14 St,40.73454567,-73.99074142,"Citi Bike - Broadway & E 14 St, Broadway, East Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
285,Broadway & E 14 St,40.734,-73.992,"37, East 12th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
289,Monroe St & Classon Ave,40.6845683,-73.95881081,"Citi Bike - Monroe St & Classon Ave, Monroe Street, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11221, United States"
291,Madison St & Montgomery St,40.713126,-73.984844,"Citi Bike - Madison Street & Montgomery Street, Madison Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,"Astor Place, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
293,Lafayette St & E 8 St,40.731,-73.992,"8th Street-New York University, East 8th Street, Washington Square Village, NoHo, Manhattan, New York County, New York, 10003, United States"
295,Pike St & E Broadway,40.71406667,-73.99293911,"Citi Bike - Pike St & E Broadway, Pike Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
296,Division St & Bowery,40.71413089,-73.9970468,"Citi Bike - Division Street & Bowery, Division Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
296,Division St & Bowery (old),40.71413089,-73.9970468,"Citi Bike - Division Street & Bowery, Division Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
297,E 15 St & 3 Ave,40.734232,-73.986923,"Citi Bike - E 15 St & 3 Ave, East 15th Street, Union Square, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
297,E 15 St & 3 Ave,40.734,-73.986,"207, East 15th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,"Citi Bike - 3 Ave & Schermerhorn St, 3 Avenue, Downtown Brooklyn, Brooklyn, Kings County, New York, 11227, United States"
301,E 2 St & Avenue B,40.72217444,-73.98368779,"Citi Bike - E 2 St & Avenue B, East 2nd Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10002-1013, United States"
301,E 2 St & Avenue B,40.722,-73.983,"214, East 2nd Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
302,Avenue D & E 3 St,40.72082834,-73.97793172,"Citi Bike - Avenue D & E 3 St, Avenue D, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
303,Mercer St & Spring St,40.72362738,-73.99949601,"105, Mercer Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
304,Broadway & Battery Pl,40.70463334,-74.01361706,"Citi Bike - Broadway & Battery Pl, Battery Place, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10275, United States"
305,E 58 St & 3 Ave,40.76095756,-73.96724467,"Citi Bike - E 58 St & 3 Ave, East 58th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10022, United States"
305,E 58 St & 3 Ave,40.761,-73.968,"Architects & Designers Building, East 58th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10022, United States"
307,Canal St & Rutgers St,40.71427487,-73.98990025,"Citi Bike - Canal St & Seward Pk, Canal Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
308,St James Pl & Oliver St,40.71307916,-73.99851193,"Citi Bike - St James Pl & Oliver St, Pearl Street, Lower Manhattan, Manhattan Community Board 3, Manhattan, New York County, New York, 10038, United States"
308,St James Pl & Oliver St,40.713,-73.998,"2, Oliver Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10038, United States"
309,Murray St & West St,40.7149787,-74.013012,"Citi Bike - Murray St & West St, Murray Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
310,State St & Smith St,40.68926942,-73.98912867,"Brooklyn Detention Complex, Boerum Place, Boerum Hill, Brooklyn, Kings County, New York, 11201, United States"
310,State St & Smith St,40.689,-73.989,"Brooklyn Detention Complex, Boerum Place, Boerum Hill, Brooklyn, Kings County, New York, 11201, United States"
311,Norfolk St & Broome St,40.7172274,-73.98802084,"Citi Bike - Norfolk St & Broome St, Norfolk Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
311,Norfolk St & Broome St,40.716,-73.989,"365, Grand Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
312,Allen St & Stanton St,40.722055,-73.989111,"Citi Bike - Allen St & E Houston St, Allen Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
313,Washington Ave & Park Ave,40.69610226,-73.96751037,"Citi Bike - Washington Ave & Park Ave, Washington Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11238, United States"
314,Cadman Plaza West & Montague St,40.69383,-73.990539,"Citi Bike - Cadman Plaza West & Montague St, Montague Street, Cobble Hill, Brooklyn, Kings County, New York, 11201, United States"
315,South St & Gouverneur Ln,40.70355377,-74.00670227,"Pier 11, FDR Drive, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10041, United States"
316,Fulton St & William St,40.70955958,-74.00653609,"Fulton Street, Theater Alley, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10000, United States"
316,Fulton St & William St,40.71,-74.007,"119, Fulton Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
317,E 6 St & Avenue B,40.72453734,-73.98185424,"Citi Bike - E 6 St & Avenue B, East 6th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
319,Fulton St & Broadway,40.711066,-74.009447,"Citi Bike - Fulton St & Broadway, Fulton Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10038, United States"
319,Fulton St & Broadway,40.71,-74.01,"175, Broadway, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States"
320,Leonard St & Church St,40.717571,-74.005549,"Citi Bike - Leonard St & Church St, Leonard Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
320,Leonard St & Church St,40.719,-74.007,"Franklin Street, Varick Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10014, United States"
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,"Citi Bike - Cadman Plaza E & Red Cross Pl, Cadman Plaza East, DUMBO, Brooklyn, Kings County, New York, 11201, United States"
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,"Citi Bike - Lawrence St & Willoughby St, Lawrence Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
323,Lawrence St & Willoughby St,40.692,-73.986,"66, Willoughby Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,"Citi Bike - DeKalb Ave & Hudson Ave, DeKalb Avenue, Downtown Brooklyn, Brooklyn, Kings County, New York, 11221, United States"
325,E 19 St & 3 Ave,40.73624527,-73.98473765,"Citi Bike - E 19 St & 3 Ave, East 19th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10003, United States"
326,E 11 St & 1 Ave,40.72953837,-73.98426726,"Citi Bike - E 11 St & 1 Ave, East 11th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,"Irish Hunger Memorial, North End Avenue, Battery Park City, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
327,Vesey Pl & River Terrace,40.716,-74.016,"Murray Street, Battery Park City, Manhattan Community Board 1, Manhattan, New York County, New York, 10282, United States"
328,Watts St & Greenwich St,40.72405549,-74.00965965,"Citi Bike - Watts St & Greenwich St, Watts Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States"
330,Reade St & Broadway,40.71450451,-74.00562789,"Citi Bike - Reade St & Broadway, Reade Street, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
331,Pike St & Monroe St,40.71173107,-73.99193043,"65-75, Pike Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
331,Pike St & Monroe St,40.713,-73.992,"Public School 2, 122, Henry Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
332,Cherry St,40.71219906,-73.97948148,"Citi Bike - Cherry Street @ Corlears Hook Park, Cherry Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
332,Cherry St,40.713,-73.98,"22, Jackson Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
334,W 20 St & 7 Ave,40.74238787,-73.99726235,"Citi Bike - W 20 St & 7 Ave, West 20th Street, Chelsea District, Manhattan, New York County, New York, 10011, United States"
334,W 20 St & 7 Ave,40.743,-73.998,"224, West 21st Street, Chelsea District, Manhattan, New York County, New York, 10011, United States"
335,Washington Pl & Broadway,40.72903917,-73.99404649,"New York University, West Houston Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
335,Washington Pl & Broadway,40.728,-73.995,"Merchants Building, West 3rd Street, Greenwich Village, Manhattan, New York County, New York, 10012, United States"
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,"New York University, West Houston Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
337,Old Slip & Front St,40.7037992,-74.00838676,"Citi Bike - Old Slip & Front St, Old Slip, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States"
339,Avenue D & E 12 St,40.72580614,-73.97422494,"Citi Bike - Avenue D & E 12 St, Avenue D, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10009:10010, United States"
340,Madison St & Clinton St,40.71269042,-73.98776323,"Citi Bike, Madison Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
341,Stanton St & Mangin St,40.71782143,-73.97628939,"Baruch Playground, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
342,Columbia St & Rivington St,40.71739973,-73.98016555,"Citi Bike - Columbia St & Rivington St, Columbia Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,"Citi Bike - Clinton Ave & Flushing Ave, Flushing Avenue, Fort Greene, Brooklyn, Kings County, New York, 11205, United States"
343,Clinton Ave & Flushing Ave,40.698,-73.971,"Citi Bike - Flushing Av / Vanderbilt Av, Flushing Avenue, Fort Greene, Brooklyn, Kings County, New York, 11205, United States"
